15.400, 10.000, 19.400, 1.534, .000, .000, 10.000, 19.400, 50.000
15.539, 10.000, 19.400, 1.534, .000, .000, 10.000, 19.400, 50.000
15.667, 10.000, 19.400, 1.534, .000, .000, 10.000, 19.400, 50.000
15.796, 10.000, 19.400, 1.532, .000, .000, 10.000, 19.400, 50.000
15.924, 10.000, 19.400, 1.534, .000, .000, 10.000, 19.400, 50.000
16.053, 10.000, 19.400, 1.534, .000, .000, 10.000, 19.400, 50.000
16.182, 10.300, 19.400, 1.511, .000, .000, 10.300, 19.400, 50.000
16.312, 11.699, 19.400, 1.530, .000, .000, 11.699, 19.400, 50.000
16.443, 12.599, 19.500, 1.514, .000, .000, 12.599, 19.500, 50.000
16.571, 13.800, 19.500, 1.521, .000, .000, 13.800, 19.500, 50.000
16.701, 14.300, 19.500, 1.518, .000, .000, 14.300, 19.500, 50.000
16.830, 16.300, 19.500, 1.507, .000, .000, 16.300, 19.500, 50.000
16.961, 17.699, 19.699, 1.507, .000, .000, 17.699, 19.699, 50.000
17.090, 18.199, 19.599, 1.507, .000, .000, 18.199, 19.599, 50.000
17.221, 19.300, 19.699, 1.507, .000, .000, 19.300, 19.699, 50.000
17.352, 20.400, 19.699, 1.499, .000, .000, 20.400, 19.699, 50.000
17.486, 20.900, 19.900, 1.495, .000, .000, 20.900, 19.900, 50.000
17.615, 22.000, 19.800, 1.499, .000, .000, 22.000, 19.800, 50.000
17.747, 24.099, 20.000, 1.500, .000, .000, 24.099, 20.000, 50.000
17.880, 24.699, 20.099, 1.502, .000, .000, 24.699, 20.099, 50.000
18.012, 25.699, 20.199, 1.511, .000, .000, 25.699, 20.199, 50.000
18.144, 26.800, 20.500, 1.509, .000, .000, 26.800, 20.500, 50.000
18.276, 27.800, 20.599, 1.507, .000, .000, 27.800, 20.599, 50.000
18.409, 28.699, 21.000, 1.500, .000, .000, 28.699, 21.000, 50.000
18.545, 29.099, 21.099, 1.504, .000, .000, 29.099, 21.099, 50.000
18.676, 30.099, 21.800, 1.511, .000, .000, 30.099, 21.800, 50.000
18.808, 30.300, 22.000, 1.509, .000, .000, 30.300, 22.000, 50.000
18.939, 29.599, 23.199, 1.521, .000, .000, 29.599, 23.199, 50.000
19.071, 28.500, 23.599, 1.534, .000, .000, 28.500, 23.599, 50.000
19.203, 27.400, 23.500, 1.534, .000, .000, 27.400, 23.500, 50.000
19.336, 26.199, 23.699, 1.534, .000, .000, 26.199, 23.699, 50.000
19.468, 25.599, 23.599, 1.541, .000, .000, 25.599, 23.599, 50.000
19.601, 24.300, 23.699, 1.548, .000, .000, 24.300, 23.699, 50.000
19.733, 23.199, 23.300, 1.549, .000, .000, 23.199, 23.300, 50.000
19.866, 22.000, 22.599, 1.558, .000, .000, 22.000, 22.599, 50.000
19.998, 21.599, 22.000, 1.562, .000, .000, 21.599, 22.000, 50.000
20.130, 21.400, 21.400, 1.567, .000, .000, 21.400, 21.400, 50.000
20.260, 21.599, 21.000, 1.574, .000, .000, 21.599, 21.000, 50.000
20.391, 22.300, 20.099, 1.569, .000, .000, 22.300, 20.099, 50.000
20.527, 23.099, 19.900, 1.560, .000, .000, 23.099, 19.900, 50.000
20.659, 23.500, 19.599, 1.569, .000, .000, 23.500, 19.599, 50.000
20.791, 25.599, 19.699, 1.563, .000, .000, 25.599, 19.699, 50.000
20.924, 26.099, 19.599, 1.560, .000, .000, 26.099, 19.599, 50.000
21.054, 27.199, 19.699, 1.565, .000, .000, 27.199, 19.699, 50.000
21.186, 28.300, 19.900, 1.565, .000, .000, 28.300, 19.900, 50.000
21.318, 30.000, 20.500, 1.574, .000, .000, 30.000, 20.500, 50.000
21.451, 30.400, 20.800, 1.576, .000, .000, 30.400, 20.800, 50.000
21.585, 30.300, 21.699, 1.577, .000, .000, 30.300, 21.699, 50.000
21.717, 30.199, 22.400, 1.581, .000, .000, 30.199, 22.400, 50.000
21.850, 29.599, 23.000, 1.593, .000, .000, 29.599, 23.000, 50.000
21.982, 28.900, 23.099, 1.588, .000, .000, 28.900, 23.099, 50.000
22.114, 27.699, 23.199, 1.600, .000, .000, 27.699, 23.199, 50.000
22.247, 26.400, 23.300, 1.598, .000, .000, 26.400, 23.300, 50.000
22.379, 25.900, 23.300, 1.605, .000, .000, 25.900, 23.300, 50.000
22.511, 24.500, 23.199, 1.600, .000, .000, 24.500, 23.199, 50.000
22.654, 23.199, 22.800, 1.600, .000, .000, 23.199, 22.800, 50.000
22.786, 22.000, 22.300, 1.607, .000, .000, 22.000, 22.300, 50.000
22.918, 21.199, 21.800, 1.623, .000, .000, 21.199, 21.800, 50.000
23.051, 20.900, 21.300, 1.610, .000, .000, 20.900, 21.300, 50.000
23.181, 21.000, 21.000, 1.621, .000, .000, 21.000, 21.000, 50.000
23.311, 21.400, 20.000, 1.626, .000, .000, 21.400, 20.000, 50.000
23.444, 22.400, 19.599, 1.635, .000, .000, 22.400, 19.599, 50.000
23.576, 23.000, 19.599, 1.612, .000, .000, 23.000, 19.599, 50.000
23.710, 25.199, 19.699, 1.617, .000, .000, 25.199, 19.699, 50.000
23.843, 26.300, 19.800, 1.623, .000, .000, 26.300, 19.800, 50.000
23.975, 26.900, 19.800, 1.619, .000, .000, 26.900, 19.800, 50.000
24.107, 27.900, 20.000, 1.628, .000, .000, 27.900, 20.000, 50.000
24.240, 29.099, 20.400, 1.633, .000, .000, 29.099, 20.400, 50.000
24.372, 29.699, 20.599, 1.635, .000, .000, 29.699, 20.599, 50.000
24.504, 30.400, 21.500, 1.640, .000, .000, 30.400, 21.500, 50.000
24.638, 29.800, 22.699, 1.645, .000, .000, 29.800, 22.699, 50.000
24.771, 29.599, 22.900, 1.642, .000, .000, 29.599, 22.900, 50.000
24.903, 28.300, 23.400, 1.656, .000, .000, 28.300, 23.400, 50.000
25.035, 27.199, 23.400, 1.659, .000, .000, 27.199, 23.400, 50.000
25.168, 26.099, 23.400, 1.659, .000, .000, 26.099, 23.400, 50.000
25.300, 25.500, 23.300, 1.663, .000, .000, 25.500, 23.300, 50.000
25.432, 24.400, 23.199, 1.673, .000, .000, 24.400, 23.199, 50.000
25.564, 23.300, 22.900, 1.666, .000, .000, 23.300, 22.900, 50.000
25.699, 22.300, 22.400, 1.665, .000, .000, 22.300, 22.400, 50.000
25.831, 22.000, 22.099, 1.670, .000, .000, 22.000, 22.099, 50.000
25.964, 21.400, 20.900, 1.684, .000, .000, 21.400, 20.900, 50.000
26.096, 21.800, 20.300, 1.680, .000, .000, 21.800, 20.300, 50.000
26.229, 22.099, 19.800, 1.680, .000, .000, 22.099, 19.800, 50.000
26.361, 23.199, 19.400, 1.673, .000, .000, 23.199, 19.400, 50.000
26.493, 23.599, 19.500, 1.673, .000, .000, 23.599, 19.500, 50.000
26.625, 25.000, 19.400, 1.682, .000, .000, 25.000, 19.400, 50.000
26.761, 26.199, 19.500, 1.677, .000, .000, 26.199, 19.500, 50.000
26.894, 27.300, 19.699, 1.673, .000, .000, 27.300, 19.699, 50.000
27.026, 28.599, 20.000, 1.663, .000, .000, 28.599, 20.000, 50.000
27.158, 28.900, 20.300, 1.670, .000, .000, 28.900, 20.300, 50.000
27.291, 29.900, 20.800, 1.682, .000, .000, 29.900, 20.800, 50.000
27.423, 30.699, 21.699, 1.680, .000, .000, 30.699, 21.699, 50.000
27.555, 30.599, 22.300, 1.684, .000, .000, 30.599, 22.300, 50.000
27.685, 30.400, 22.699, 1.689, .000, .000, 30.400, 22.699, 50.000
27.821, 28.699, 23.400, 1.696, .000, .000, 28.699, 23.400, 50.000
27.953, 27.699, 23.500, 1.706, .000, .000, 27.699, 23.500, 50.000
28.085, 27.099, 23.500, 1.708, .000, .000, 27.099, 23.500, 50.000
28.218, 25.699, 23.400, 1.713, .000, .000, 25.699, 23.400, 50.000
28.350, 24.500, 23.300, 1.712, .000, .000, 24.500, 23.300, 50.000
28.482, 24.000, 23.099, 1.712, .000, .000, 24.000, 23.099, 50.000
28.615, 22.199, 22.300, 1.724, .000, .000, 22.199, 22.300, 50.000
28.749, 21.599, 21.900, 1.726, .000, .000, 21.599, 21.900, 50.000
28.881, 21.300, 21.500, 1.740, .000, .000, 21.300, 21.500, 50.000
29.011, 21.000, 20.500, 1.720, .000, .000, 21.000, 20.500, 50.000
29.144, 21.699, 20.199, 1.734, .000, .000, 21.699, 20.199, 50.000
29.274, 22.500, 19.599, 1.738, .000, .000, 22.500, 19.599, 50.000
29.406, 23.000, 19.500, 1.729, .000, .000, 23.000, 19.500, 50.000
29.539, 23.900, 19.699, 1.731, .000, .000, 23.900, 19.699, 50.000
29.671, 24.800, 19.800, 1.727, .000, .000, 24.800, 19.800, 50.000
29.805, 27.000, 20.099, 1.726, .000, .000, 27.000, 20.099, 50.000
29.938, 28.000, 20.300, 1.731, .000, .000, 28.000, 20.300, 50.000
30.070, 28.900, 20.800, 1.727, .000, .000, 28.900, 20.800, 50.000
30.202, 29.400, 20.900, 1.729, .000, .000, 29.400, 20.900, 50.000
30.335, 30.300, 21.400, 1.736, .000, .000, 30.300, 21.400, 50.000
30.467, 30.900, 22.099, 1.719, .000, .000, 30.900, 22.099, 50.000
30.599, 30.500, 23.099, 1.715, .000, .000, 30.500, 23.099, 50.000
30.732, 29.500, 23.199, 1.734, .000, .000, 29.500, 23.199, 50.000
30.868, 28.599, 23.199, 1.733, .000, .000, 28.599, 23.199, 50.000
31.000, 27.400, 23.099, 1.740, .000, .000, 27.400, 23.099, 50.000
31.132, 26.800, 23.199, 1.741, .000, .000, 26.800, 23.199, 50.000
31.265, 25.400, 22.900, 1.741, .000, .000, 25.400, 22.900, 50.000
31.397, 24.300, 22.699, 1.740, .000, .000, 24.300, 22.699, 50.000
