14.691, 15.199, 26.699, 4.707, .000, .000, 15.199, 26.699, 1.119
14.829, 15.199, 26.699, 4.708, .000, .000, 15.199, 26.699, 1.118
14.957, 15.199, 26.699, 4.705, .000, .000, 15.199, 26.699, 1.121
15.085, 15.400, 26.500, 4.694, 1.558, -1.557, 15.867, 26.032, 1.140
15.216, 16.000, 26.300, 4.703, 4.600, -1.533, 17.380, 25.840, 1.124
15.346, 17.400, 25.800, 4.714, 10.726, -3.830, 20.617, 24.650, 1.095
15.479, 18.599, 25.699, 4.715, 9.030, -.753, 21.309, 25.473, 1.039
15.612, 19.300, 25.500, 4.712, 5.288, -1.510, 20.886, 25.046, 1.019
15.743, 19.699, 25.300, 4.714, 3.034, -1.517, 20.610, 24.844, 1.011
15.874, 21.199, 24.800, 4.726, 11.500, -3.833, 24.650, 23.650, .934
16.007, 21.900, 24.599, 4.728, 5.271, -1.506, 23.481, 24.148, .883
16.139, 22.599, 24.199, 4.759, 5.287, -3.021, 24.186, 23.293, .822
16.272, 23.199, 24.000, 4.771, 4.534, -1.511, 24.560, 23.546, .745
16.404, 24.300, 23.500, 4.773, 8.309, -3.776, 26.792, 22.366, .582
