15.125, 10.199, 22.300, 4.668, .000, .000, 10.199, 22.300, 1.563
15.260, 10.199, 22.300, 4.667, .000, .000, 10.199, 22.300, 1.564
15.389, 10.199, 22.300, 4.667, .000, .000, 10.199, 22.300, 1.564
15.517, 10.300, 22.300, 4.661, .779, .000, 10.533, 22.300, 1.569
15.646, 12.099, 22.300, 4.680, 14.019, .000, 16.305, 22.300, 1.543
15.776, 12.699, 22.300, 4.680, 4.595, .000, 14.078, 22.300, 1.541
15.905, 13.599, 22.300, 4.680, 7.008, .000, 15.702, 22.300, 1.536
16.033, 14.900, 22.300, 4.684, 10.118, .000, 17.935, 22.300, 1.525
16.166, 15.800, 22.300, 4.684, 6.781, .000, 17.834, 22.300, 1.518
16.295, 16.599, 22.300, 4.691, 6.227, .000, 18.468, 22.300, 1.504
16.425, 18.199, 22.400, 4.694, 12.295, .768, 21.888, 22.630, 1.470
16.556, 19.099, 22.300, 4.700, 6.845, -.760, 21.153, 22.071, 1.464
16.687, 19.900, 22.400, 4.705, 6.136, .766, 21.741, 22.630, 1.426
16.818, 21.500, 22.400, 4.701, 12.206, .000, 25.162, 22.400, 1.374
